piRNA Div_Group
941 0.341501637953439 Medium-low
942 0.341501637953439 Medium-low
943 0.341501637953439 High
944 0.341501637953439 High
945 0.341501637953439 Medium-high
946 0.341501637953439 High
947 0.341501637953439 Medium-low
949 0.341501637953439 Medium-low
950 0.341501637953439 High
951 0.341501637953439 High
952 0.341501637953439 Medium-high
953 0.341501637953439 High
954 0.291429101994564 Low
955 0.291429101994564 Medium-low
956 0.291429101994564 Medium-high
957 0.291429101994564 Medium-high
958 0.291429101994564 Medium-high
959 0.291429101994564 Medium-high
960 0.291429101994564 Medium-low
961 0.291429101994564 High
962 0.291429101994564 Medium-high
963 0.291429101994564 Medium-high
964 0.291429101994564 Medium-high
965 0.291429101994564 Medium-high
966 0.291429101994564 Medium-high
967 0.291429101994564 High
968 0.291429101994564 Medium-low
969 0.291429101994564 High
970 0.291429101994564 Medium-high
971 0.291429101994564 Medium-high
972 0.291429101994564 Medium-high
973 0.291429101994564 Medium-low
974 0.234821774430723 Medium-low
975 0.234821774430723 Medium-high
976 0.234821774430723 Medium-low
977 0.234821774430723 Medium-high
978 0.234821774430723 Medium-low
980 0.234821774430723 Medium-high
981 0.234821774430723 High
982 0.234821774430723 High
983 0.234821774430723 High
984 0.234821774430723 Medium-high
985 0.234821774430723 High
986 0.234821774430723 Medium-high
987 0.234821774430723 Medium-high
988 0.234821774430723 High
989 0.234821774430723 Medium-high
991 0.169714303742032 Medium-high
992 0.169714303742032 Medium-low
993 0.169714303742032 Medium-high
994 0.169714303742032 Medium-high
995 0.169714303742032 Medium-high
996 0.169714303742032 Medium-low
997 0.169714303742032 High
998 0.169714303742032 High
999 0.169714303742032 High
1000 0.169714303742032 Medium-high
1001 0.169714303742032 Medium-high
1002 0.169714303742032 Low
1003 0.169714303742032 Medium-low
1004 0.169714303742032 Medium-high
1005 0.169714303742032 High
1006 0.169714303742032 High
1007 0.169714303742032 Medium-high
1008 0.169714303742032 Medium-high
1009 0.169714303742032 Medium-high
1010 0.169714303742032 Medium-high
1012 0.169714303742032 High
1013 0.169714303742032 Medium-high
1014 0.169714303742032 Medium-low
1015 0.169714303742032 Medium-high
1016 0.169714303742032 High
1017 0.169714303742032 Medium-high
1018 0.169714303742032 Medium-high
1019 0.169714303742032 Medium-high
1020 0.169714303742032 High
1021 0.169714303742032 High
1022 0.169714303742032 Medium-high
1023 0.09309508703924 Low
1024 0.09309508703924 Medium-low
1025 0.09309508703924 High
1026 0.09309508703924 Medium-high
1027 0.09309508703924 Medium-low
1028 0.09309508703924 Medium-high
1029 0.09309508703924 Medium-low
1030 0.09309508703924 High
1032 0.09309508703924 Medium-low
1034 0.09309508703924 Medium-low
1035 0.09309508703924 High
1036 0.09309508703924 Medium-high
1037 0.09309508703924 Medium-high
1039 0.09309508703924 Medium-high
1040 0.09309508703924 High
1041 0.09309508703924 Medium-high
1042 0.09309508703924 Medium-high
1043 0.09309508703924 Medium-high
1044 0.09309508703924 Medium-low
1045 0.09309508703924 High
1046 0.09309508703924 Medium-high
1047 0.09309508703924 High
1048 0.09309508703924 High
1049 0.09309508703924 Medium-high
1050 0.09309508703924 Medium-low
1051 0.09309508703924 Medium-high
1052 0.09309508703924 Medium-high
1053 0 Medium-low
1054 0 Medium-high
1055 0 Medium-low
1056 0 Medium-high
1057 0 Medium-high
1059 0 Medium-high
1060 0 Medium-low
1061 0 Medium-low
1063 0 High
1064 0 High
1065 0 High
1066 0 Medium-low
1067 0 Medium-high
